KUSAMA
Date,Open,High,Low,Close,Adj Close,Volume
2022-07-13,46.894974,49.125542,45.412849,49.077778,49.077778,33319447
2022-07-14,49.060730,51.689053,47.376976,51.515408,51.515408,31530997
2022-07-15,51.518230,55.359608,51.172073,54.476894,54.476894,46255345
2022-07-16,54.463078,56.729584,52.793144,56.397732,56.397732,34110895
2022-07-17,56.407139,57.667698,54.445381,54.445381,54.445381,31001836
2022-07-18,54.449677,63.830956,54.448708,63.830956,63.830956,60174494
2022-07-19,63.835548,64.943535,61.789394,62.985886,62.985886,62697615
2022-07-20,62.996311,65.450630,58.748978,59.895721,59.895721,50700356
2022-07-21,59.894650,61.810173,57.754318,61.240795,61.240795,42380910
2022-07-22,61.245026,69.599709,60.961483,66.643593,66.643593,75045896
2022-07-23,66.623749,69.270264,63.757099,67.193275,67.193275,49788323
2022-07-24,67.189156,67.811333,64.737190,64.760162,64.760162,36097041
2022-07-25,64.763313,65.094353,58.567352,58.581047,58.581047,37644188
2022-07-26,58.561192,58.561192,55.573421,57.972343,57.972343,39503478
2022-07-27,57.970604,62.175484,56.098183,62.175484,62.175484,43403645
2022-07-28,62.176872,67.108932,60.905128,65.435745,65.435745,62523713
